Video_path,label
data_temporal/train_root/fake_contempt/H2N2C_Laura Jogede.mp4,fake_contempt
data_temporal/train_root/fake_contempt/H2N2C_Laur.mp4,fake_contempt
data_temporal/train_root/fake_contempt/H2N2C_Francisca.mp4,fake_contempt
data_temporal/train_root/fake_contempt/H2N2C_Laura.mp4,fake_contempt
data_temporal/train_root/fake_contempt/H2N2C_Iiris.mp4,fake_contempt
data_temporal/train_root/fake_contempt/H2N2C_Lukas.mp4,fake_contempt
data_temporal/train_root/fake_contempt/H2N2C_Nina.mp4,fake_contempt
data_temporal/train_root/fake_contempt/H2N2C_age.mp4,fake_contempt
data_temporal/train_root/fake_contempt/H2N2C_Aleksander Makarov.mp4,fake_contempt
data_temporal/train_root/fake_contempt/H2N2C_Mari-liis.mp4,fake_contempt
data_temporal/train_root/fake_contempt/H2N2C_Lembit.mp4,fake_contempt
data_temporal/train_root/fake_contempt/H2N2C_Reena.mp4,fake_contempt
data_temporal/train_root/fake_contempt/H2N2C_Rezwan.mp4,fake_contempt
data_temporal/train_root/fake_disgust/H2N2D_Asif.mp4,fake_disgust
data_temporal/train_root/fake_disgust/H2N2D_Kirill.mp4,fake_disgust
data_temporal/train_root/fake_disgust/h2n2d_Pejman.mp4,fake_disgust
data_temporal/train_root/fake_disgust/H2N2D_Yeh.mp4,fake_disgust
data_temporal/train_root/fake_disgust/H2N2D_Alexander.mp4,fake_disgust
data_temporal/train_root/fake_disgust/H2N2D_Mate.mp4,fake_disgust
data_temporal/train_root/fake_disgust/H2N2D_Elmar.mp4,fake_disgust
data_temporal/train_root/fake_disgust/H2N2D_Polina.mp4,fake_disgust
data_temporal/train_root/fake_disgust/H2N2D_anee.mp4,fake_disgust
data_temporal/train_root/fake_disgust/H2N2D_Ahmed.mp4,fake_disgust
data_temporal/train_root/fake_disgust/H2N2D_Darwin.mp4,fake_disgust
data_temporal/train_root/fake_disgust/H2N2D_Remo.mp4,fake_disgust
data_temporal/train_root/fake_disgust/H2N2D_Sameer.mp4,fake_disgust
data_temporal/train_root/fake_disgust/H2N2D_Ivan.mp4,fake_disgust
data_temporal/train_root/fake_disgust/H2N2D_Karl Gregori.mp4,fake_disgust
data_temporal/train_root/fake_disgust/H2N2D_Roxanne.mp4,fake_disgust
data_temporal/train_root/fake_disgust/H2N2D_Laura Jogede.mp4,fake_disgust
data_temporal/train_root/fake_disgust/H2N2D_Richard.mp4,fake_disgust
data_temporal/train_root/fake_disgust/H2N2D_Victor.mp4,fake_disgust
data_temporal/train_root/fake_disgust/H2N2D_Toyib.mp4,fake_disgust
data_temporal/train_root/fake_disgust/H2N2d_Hassan.mp4,fake_disgust
data_temporal/train_root/fake_disgust/H2N2D_age.mp4,fake_disgust
data_temporal/train_root/fake_disgust/H2N2D_Rezwan.mp4,fake_disgust
data_temporal/train_root/fake_disgust/H2N2D_Lembit.mp4,fake_disgust
data_temporal/train_root/fake_disgust/H2N2D_Reena.mp4,fake_disgust
data_temporal/train_root/fake_disgust/H2N2D_Vladimir.mp4,fake_disgust
data_temporal/train_root/fake_disgust/H2N2D_Laur.mp4,fake_disgust
data_temporal/train_root/fake_disgust/H2N2D_Lukas.mp4,fake_disgust
data_temporal/train_root/fake_disgust/H2N2D_Iiris.mp4,fake_disgust
data_temporal/train_root/fake_disgust/H2N2D_Laura.mp4,fake_disgust
data_temporal/train_root/fake_disgust/H2N2D_Nina.mp4,fake_disgust
data_temporal/train_root/fake_disgust/H2N2D_Alena.mp4,fake_disgust
data_temporal/train_root/fake_disgust/H2N2D_Karl.mp4,fake_disgust
data_temporal/train_root/fake_disgust/H2N2D_Andreas.mp4,fake_disgust
data_temporal/train_root/fake_disgust/H2N2D_Mari-liis.mp4,fake_disgust
data_temporal/train_root/fake_disgust/H2N2D_Pavel.mp4,fake_disgust
data_temporal/train_root/fake_disgust/H2N2D_sinle.mp4,fake_disgust
data_temporal/train_root/fake_disgust/H2N2D_Francisca.mp4,fake_disgust
data_temporal/train_root/fake_disgust/H2N2D_Aleksander Makarov.mp4,fake_disgust
data_temporal/train_root/fake_disgust/H2N2D_Anton.mp4,fake_disgust
data_temporal/train_root/fake_sad/H2N2S_Lembit.mp4,fake_sad
data_temporal/train_root/fake_sad/H2N2S_Rezwan.mp4,fake_sad
data_temporal/train_root/fake_sad/H2N2S_Mari-liis.mp4,fake_sad
data_temporal/train_root/fake_sad/H2N2S_Reena.mp4,fake_sad
data_temporal/train_root/fake_sad/H2N2S_age.mp4,fake_sad
data_temporal/train_root/fake_sad/H2N2S_Nina.mp4,fake_sad
data_temporal/train_root/fake_sad/H2N2S_Vladimir.mp4,fake_sad
data_temporal/train_root/fake_sad/H2N2S_Francisca.mp4,fake_sad
data_temporal/train_root/fake_sad/H2N2S_Lukas.mp4,fake_sad
data_temporal/train_root/fake_sad/H2N2S_Laur.mp4,fake_sad
data_temporal/train_root/fake_sad/H2N2S_Laura.mp4,fake_sad
data_temporal/train_root/fake_sad/H2N2S_Iiris.mp4,fake_sad
data_temporal/train_root/fake_sad/H2N2S_Alena.mp4,fake_sad
data_temporal/train_root/fake_sad/H2N2S_Karl.mp4,fake_sad
data_temporal/train_root/fake_sad/H2N2S_Pavel.mp4,fake_sad
data_temporal/train_root/fake_sad/H2N2S_sinle.mp4,fake_sad
data_temporal/train_root/fake_sad/H2N2S_Andreas.mp4,fake_sad
data_temporal/train_root/fake_sad/H2N2S_Aleksander Makarov.mp4,fake_sad
data_temporal/train_root/fake_sad/H2N2S_Anton.mp4,fake_sad
data_temporal/train_root/fake_sad/H2N2S_Laura Jogede.mp4,fake_sad
data_temporal/train_root/fake_sad/H2N2S_Kirill.mp4,fake_sad
data_temporal/train_root/fake_sad/h2n2s_Pejman.mp4,fake_sad
data_temporal/train_root/fake_sad/H2N2S_Mate.mp4,fake_sad
data_temporal/train_root/fake_sad/H2N2S_Elmar.mp4,fake_sad
data_temporal/train_root/fake_sad/H2N2S_Karl Gregori.mp4,fake_sad
data_temporal/train_root/fake_sad/H2N2S_Asif.mp4,fake_sad
data_temporal/train_root/fake_sad/H2N2S_Remo.mp4,fake_sad
data_temporal/train_root/fake_sad/H2N2S_Polina.mp4,fake_sad
data_temporal/train_root/fake_sad/H2N2S_Ahmed.mp4,fake_sad
data_temporal/train_root/fake_sad/H2N2S_Sameer.mp4,fake_sad
data_temporal/train_root/fake_sad/H2N2S_anee.mp4,fake_sad
data_temporal/train_root/fake_sad/H2N2S_Darwin.mp4,fake_sad
data_temporal/train_root/fake_sad/H2N2S_Alexander.mp4,fake_sad
data_temporal/train_root/fake_sad/H2N2S_Ivan.mp4,fake_sad
data_temporal/train_root/fake_sad/H2N2S_Hassan.mp4,fake_sad
data_temporal/train_root/fake_sad/H2N2S_Roxanne.mp4,fake_sad
data_temporal/train_root/fake_sad/H2N2S_Victor.mp4,fake_sad
data_temporal/train_root/fake_sad/H2N2S_Toyib.mp4,fake_sad
data_temporal/train_root/fake_sad/H2N2S_Richard.mp4,fake_sad
data_temporal/train_root/fake_happy/S2N2H_Richard.mp4,fake_happy
data_temporal/train_root/fake_happy/S2N2H_Laur.mp4,fake_happy
data_temporal/train_root/fake_happy/S2N2H_Nina.mp4,fake_happy
data_temporal/train_root/fake_happy/S2N2H_Ahmed.mp4,fake_happy
data_temporal/train_root/fake_happy/S2N2H_age.mp4,fake_happy
data_temporal/train_root/fake_happy/S2N2H_Roxanne.mp4,fake_happy
data_temporal/train_root/fake_happy/S2N2H_Elmar.mp4,fake_happy
data_temporal/train_root/fake_happy/S2N2H_Hassan.mp4,fake_happy
data_temporal/train_root/fake_happy/S2N2H_Victor.mp4,fake_happy
data_temporal/train_root/fake_happy/S2N2H_Francisca.mp4,fake_happy
data_temporal/train_root/fake_happy/S2N2H_Toyib.mp4,fake_happy
data_temporal/train_root/fake_happy/s2n2h_Pejman.mp4,fake_happy
data_temporal/train_root/fake_happy/S2N2H_Kirill.mp4,fake_happy
data_temporal/train_root/fake_happy/S2N2H_Karl.mp4,fake_happy
data_temporal/train_root/fake_happy/S2N2H_Sameer.mp4,fake_happy
data_temporal/train_root/fake_happy/S2N2H_Mari-liis.mp4,fake_happy
data_temporal/train_root/fake_happy/S2N2H_Yeh.mp4,fake_happy
data_temporal/train_root/fake_happy/S2N2H_Darwin.mp4,fake_happy
data_temporal/train_root/fake_happy/S2N2H_Polina.mp4,fake_happy
data_temporal/train_root/fake_happy/S2N2H_Laura.mp4,fake_happy
data_temporal/train_root/fake_happy/S2N2H_Iiris.mp4,fake_happy
data_temporal/train_root/fake_happy/S2N2H_Aleksander Makarov.mp4,fake_happy
data_temporal/train_root/fake_happy/S2N2H_Andreas.mp4,fake_happy
data_temporal/train_root/fake_happy/S2N2H_Karl Gregori.mp4,fake_happy
data_temporal/train_root/fake_happy/S2N2H_anee.mp4,fake_happy
data_temporal/train_root/fake_happy/S2N2H_Lukas.mp4,fake_happy
data_temporal/train_root/fake_happy/S2N2H_Remo.mp4,fake_happy
data_temporal/train_root/fake_happy/S2N2H_Laura Jogede.mp4,fake_happy
data_temporal/train_root/fake_happy/S2N2H_Reena.mp4,fake_happy
data_temporal/train_root/fake_happy/S2N2H_Mate.mp4,fake_happy
data_temporal/train_root/fake_happy/S2N2H_Asif.mp4,fake_happy
data_temporal/train_root/fake_happy/S2N2H_Alexander.mp4,fake_happy
data_temporal/train_root/fake_happy/S2N2H_Anton.mp4,fake_happy
data_temporal/train_root/fake_happy/S2N2H_Lembit.mp4,fake_happy
data_temporal/train_root/fake_happy/S2N2H_Vladimir.mp4,fake_happy
data_temporal/train_root/fake_happy/S2N2H_Rezwan.mp4,fake_happy
data_temporal/train_root/fake_happy/S2N2H_sinle.mp4,fake_happy
data_temporal/train_root/fake_happy/S2N2H_Pavel.mp4,fake_happy
data_temporal/train_root/fake_happy/S2N2H_Ivan.mp4,fake_happy
data_temporal/train_root/fake_happy/S2N2H_Alena.mp4,fake_happy
data_temporal/train_root/real_happy/N2H_Laur.mp4,real_happy
data_temporal/train_root/real_happy/n2h_Pejman.mp4,real_happy
data_temporal/train_root/real_happy/N2H_Kirill.mp4,real_happy
data_temporal/train_root/real_happy/N2H_Ahmed.mp4,real_happy
data_temporal/train_root/real_happy/N2H_Nina.mp4,real_happy
data_temporal/train_root/real_happy/N2H_Elmar.mp4,real_happy
data_temporal/train_root/real_happy/N2H_Polina.mp4,real_happy
data_temporal/train_root/real_happy/N2H_Sameer.mp4,real_happy
data_temporal/train_root/real_happy/N2H_Andreas.mp4,real_happy
data_temporal/train_root/real_happy/N2H_Darwin.mp4,real_happy
data_temporal/train_root/real_happy/N2H_Karl Gregori.mp4,real_happy
data_temporal/train_root/real_happy/N2H_Laura Jogede.mp4,real_happy
data_temporal/train_root/real_happy/N2H_Toyib.mp4,real_happy
data_temporal/train_root/real_happy/N2H_Hassan.mp4,real_happy
data_temporal/train_root/real_happy/N2H_Alexander.mp4,real_happy
data_temporal/train_root/real_happy/N2H_Victor.mp4,real_happy
data_temporal/train_root/real_happy/N2H_Karl.mp4,real_happy
data_temporal/train_root/real_happy/N2H_Lembit.mp4,real_happy
data_temporal/train_root/real_happy/N2H_anee.mp4,real_happy
data_temporal/train_root/real_happy/N2H_Lukas.mp4,real_happy
data_temporal/train_root/real_happy/N2H_Rezwan.mp4,real_happy
data_temporal/train_root/real_happy/N2H_Laura.mp4,real_happy
data_temporal/train_root/real_happy/N2H_Iiris.mp4,real_happy
data_temporal/train_root/real_happy/N2H_Francisca.mp4,real_happy
data_temporal/train_root/real_happy/N2H_Remo.mp4,real_happy
data_temporal/train_root/real_happy/N2H_Asif.mp4,real_happy
data_temporal/train_root/real_happy/N2H_Mate.mp4,real_happy
data_temporal/train_root/real_happy/N2H_Roxanne.mp4,real_happy
data_temporal/train_root/real_happy/N2H_Reena.mp4,real_happy
data_temporal/train_root/real_happy/N2H_Mari-liis.mp4,real_happy
data_temporal/train_root/real_happy/N2H_Vladimir.mp4,real_happy
data_temporal/train_root/real_happy/N2H_age.mp4,real_happy
data_temporal/train_root/real_happy/N2H_Richard.mp4,real_happy
data_temporal/train_root/real_happy/N2H_Yeh.mp4,real_happy
data_temporal/train_root/real_happy/N2H_Anton.mp4,real_happy
data_temporal/train_root/real_happy/N2H_Ivan.mp4,real_happy
data_temporal/train_root/real_happy/N2H_Pavel.mp4,real_happy
data_temporal/train_root/real_happy/N2H_sinle.mp4,real_happy
data_temporal/train_root/real_happy/N2H_Aleksander Makarov.mp4,real_happy
data_temporal/train_root/real_happy/N2H_Alena.mp4,real_happy
data_temporal/train_root/real_surprise/N2Sur_Iiris.mp4,real_surprise
data_temporal/train_root/real_surprise/N2Sur_Laura.mp4,real_surprise
data_temporal/train_root/real_surprise/N2Sur_Vladimir.mp4,real_surprise
data_temporal/train_root/real_surprise/N2Sur_Lukas.mp4,real_surprise
data_temporal/train_root/real_surprise/N2Sur_Laur.mp4,real_surprise
data_temporal/train_root/real_surprise/N2Sur_Nina.mp4,real_surprise
data_temporal/train_root/real_surprise/N2Sur_Reena.mp4,real_surprise
data_temporal/train_root/real_surprise/N2Sur_Karl.mp4,real_surprise
data_temporal/train_root/real_surprise/N2Sur_Roxanne.mp4,real_surprise
data_temporal/train_root/real_surprise/N2Sur_Anton.mp4,real_surprise
data_temporal/train_root/real_surprise/N2Sur_Richard.mp4,real_surprise
data_temporal/train_root/real_surprise/N2Sur_Alena.mp4,real_surprise
data_temporal/train_root/real_surprise/N2Sur_Alexander.mp4,real_surprise
data_temporal/train_root/real_surprise/N2Sur_Pavel.mp4,real_surprise
data_temporal/train_root/real_surprise/N2Sur_sinle.mp4,real_surprise
data_temporal/train_root/real_surprise/N2Sur_Rezwan.mp4,real_surprise
data_temporal/train_root/real_surprise/N2Sur_Lembit.mp4,real_surprise
data_temporal/train_root/real_surprise/N2Sur_Ahmed.mp4,real_surprise
data_temporal/train_root/real_surprise/N2Sur_Mate.mp4,real_surprise
data_temporal/train_root/real_surprise/N2Sur_Aleksander Makarov.mp4,real_surprise
data_temporal/train_root/real_surprise/N2Sur_Laura Jogede.mp4,real_surprise
data_temporal/train_root/real_surprise/N2Sur_Asif.mp4,real_surprise
data_temporal/train_root/real_surprise/N2Sur_Victor.mp4,real_surprise
data_temporal/train_root/real_surprise/N2Sur_Karl Gregori.mp4,real_surprise
data_temporal/train_root/real_surprise/N2Sur_Francisca.mp4,real_surprise
data_temporal/train_root/real_surprise/N2Sur_Hassan.mp4,real_surprise
data_temporal/train_root/real_surprise/N2Sur_Yeh.mp4,real_surprise
data_temporal/train_root/real_surprise/N2Sur_anee.mp4,real_surprise
data_temporal/train_root/real_surprise/N2Sur_Remo.mp4,real_surprise
data_temporal/train_root/real_surprise/N2Sur_Elmar.mp4,real_surprise
data_temporal/train_root/real_surprise/N2Sur_Mari-liis.mp4,real_surprise
data_temporal/train_root/real_surprise/N2Sur_Toyib.mp4,real_surprise
data_temporal/train_root/real_surprise/N2Sur_Darwin.mp4,real_surprise
data_temporal/train_root/real_surprise/N2Sur_Ivan.mp4,real_surprise
data_temporal/train_root/real_surprise/N2Sur_Sameer.mp4,real_surprise
data_temporal/train_root/real_surprise/N2Sur_Polina.mp4,real_surprise
data_temporal/train_root/real_surprise/N2Sur_age.mp4,real_surprise
data_temporal/train_root/real_surprise/N2Sur_Andreas.mp4,real_surprise
data_temporal/train_root/real_surprise/N2Sur_Kirill.mp4,real_surprise
data_temporal/train_root/real_surprise/N2Sur_Pejman.mp4,real_surprise
data_temporal/train_root/real_disgust/N2D_Toyib.mp4,real_disgust
data_temporal/train_root/real_disgust/N2D_Mari-liis.mp4,real_disgust
data_temporal/train_root/real_disgust/N2D_Andreas.mp4,real_disgust
data_temporal/train_root/real_disgust/N2D_Karl.mp4,real_disgust
data_temporal/train_root/real_disgust/N2D_Yeh.mp4,real_disgust
data_temporal/train_root/real_disgust/N2D_Lembit.mp4,real_disgust
data_temporal/train_root/real_disgust/N2D_Francisca.mp4,real_disgust
data_temporal/train_root/real_disgust/N2D_Rezwan.mp4,real_disgust
data_temporal/train_root/real_disgust/N2D_Ahmed.mp4,real_disgust
data_temporal/train_root/real_disgust/N2D_age.mp4,real_disgust
data_temporal/train_root/real_disgust/N2D_Nina.mp4,real_disgust
data_temporal/train_root/real_disgust/N2D_Laur.mp4,real_disgust
data_temporal/train_root/real_disgust/N2D_Elmar.mp4,real_disgust
data_temporal/train_root/real_disgust/N2D_Roxanne.mp4,real_disgust
data_temporal/train_root/real_disgust/N2D_Sameer.mp4,real_disgust
data_temporal/train_root/real_disgust/N2D_Darwin.mp4,real_disgust
data_temporal/train_root/real_disgust/N2D_Ivan.mp4,real_disgust
data_temporal/train_root/real_disgust/N2D_Aleksander Makarov.mp4,real_disgust
data_temporal/train_root/real_disgust/N2D_Anton.mp4,real_disgust
data_temporal/train_root/real_disgust/N2D_Richard.mp4,real_disgust
data_temporal/train_root/real_disgust/N2D_Polina.mp4,real_disgust
data_temporal/train_root/real_disgust/N2D_Alena.mp4,real_disgust
data_temporal/train_root/real_disgust/N2D_Laura Jogede.mp4,real_disgust
data_temporal/train_root/real_disgust/N2D_Karl Gregori.mp4,real_disgust
data_temporal/train_root/real_disgust/N2D_sinle.mp4,real_disgust
data_temporal/train_root/real_disgust/N2D_Pavel.mp4,real_disgust
data_temporal/train_root/real_disgust/N2D_Kirill.mp4,real_disgust
data_temporal/train_root/real_disgust/n2d_Pejman.mp4,real_disgust
data_temporal/train_root/real_disgust/N2D_Alexander.mp4,real_disgust
data_temporal/train_root/real_disgust/N2D_Mate.mp4,real_disgust
data_temporal/train_root/real_disgust/N2D_Lukas.mp4,real_disgust
data_temporal/train_root/real_disgust/N2D_Hassan.mp4,real_disgust
data_temporal/train_root/real_disgust/N2D_Asif.mp4,real_disgust
data_temporal/train_root/real_disgust/N2D_Iiris.mp4,real_disgust
data_temporal/train_root/real_disgust/N2D_Laura.mp4,real_disgust
data_temporal/train_root/real_disgust/N2D_Victor.mp4,real_disgust
data_temporal/train_root/real_disgust/N2D_Vladimir.mp4,real_disgust
data_temporal/train_root/real_disgust/N2D_Remo.mp4,real_disgust
data_temporal/train_root/real_disgust/N2D_Reena.mp4,real_disgust
data_temporal/train_root/real_disgust/N2D_anee.mp4,real_disgust
data_temporal/train_root/real_angry/N2A_Mate.mp4,real_angry
data_temporal/train_root/real_angry/N2A_Asif.mp4,real_angry
data_temporal/train_root/real_angry/N2A_Lembit.mp4,real_angry
data_temporal/train_root/real_angry/N2A_Rezwan.mp4,real_angry
data_temporal/train_root/real_angry/N2A_Vladimir.mp4,real_angry
data_temporal/train_root/real_angry/N2A_Reena.mp4,real_angry
data_temporal/train_root/real_angry/N2A_anee.mp4,real_angry
data_temporal/train_root/real_angry/N2A_Alexander.mp4,real_angry
data_temporal/train_root/real_angry/N2A_Andreas.mp4,real_angry
data_temporal/train_root/real_angry/N2A_Lukas.mp4,real_angry
data_temporal/train_root/real_angry/N2A_Remo.mp4,real_angry
data_temporal/train_root/real_angry/N2A_Iiris.mp4,real_angry
data_temporal/train_root/real_angry/N2A_Laura.mp4,real_angry
data_temporal/train_root/real_angry/N2A_Ivan.mp4,real_angry
data_temporal/train_root/real_angry/N2A_Alena.mp4,real_angry
data_temporal/train_root/real_angry/N2A_Pavel.mp4,real_angry
data_temporal/train_root/real_angry/N2A_sinle.mp4,real_angry
data_temporal/train_root/real_angry/N2A_Anton.mp4,real_angry
data_temporal/train_root/real_angry/N2A_Pejman.mp4,real_angry
data_temporal/train_root/real_angry/N2A_Kirill.mp4,real_angry
data_temporal/train_root/real_angry/N2A_Elmar.mp4,real_angry
data_temporal/train_root/real_angry/N2A_Laur.mp4,real_angry
data_temporal/train_root/real_angry/N2A_Ahmed.mp4,real_angry
data_temporal/train_root/real_angry/N2A_age.mp4,real_angry
data_temporal/train_root/real_angry/N2A_Polina.mp4,real_angry
data_temporal/train_root/real_angry/N2A_Richard.mp4,real_angry
data_temporal/train_root/real_angry/N2A_Sameer.mp4,real_angry
data_temporal/train_root/real_angry/N2A_Roxanne.mp4,real_angry
data_temporal/train_root/real_angry/N2A_Darwin.mp4,real_angry
data_temporal/train_root/real_angry/N2A_Nina.mp4,real_angry
data_temporal/train_root/real_angry/N2A_Karl Gregori.mp4,real_angry
data_temporal/train_root/real_angry/N2A_Karl.mp4,real_angry
data_temporal/train_root/real_angry/N2A_Aleksander Makarov.mp4,real_angry
data_temporal/train_root/real_angry/N2A_Yeh.mp4,real_angry
data_temporal/train_root/real_angry/N2A_Laura Jogede.mp4,real_angry
data_temporal/train_root/real_angry/N2A_Francisca.mp4,real_angry
data_temporal/train_root/real_angry/N2A_Hassan.mp4,real_angry
data_temporal/train_root/real_angry/N2A_Toyib.mp4,real_angry
data_temporal/train_root/real_angry/N2A_Victor.mp4,real_angry
data_temporal/train_root/real_angry/N2A_Mari-liis.mp4,real_angry
data_temporal/train_root/real_contempt/N2C_Francisca.mp4,real_contempt
data_temporal/train_root/real_contempt/N2C_Nina.mp4,real_contempt
data_temporal/train_root/real_contempt/N2C_Elmar.mp4,real_contempt
data_temporal/train_root/real_contempt/N2C_Laur.mp4,real_contempt
data_temporal/train_root/real_contempt/N2C_Ahmed.mp4,real_contempt
data_temporal/train_root/real_contempt/N2C_Mari-liis.mp4,real_contempt
data_temporal/train_root/real_contempt/N2C_Rezwan.mp4,real_contempt
data_temporal/train_root/real_contempt/N2C_Laura Jogede.mp4,real_contempt
data_temporal/train_root/real_contempt/N2C_Lembit.mp4,real_contempt
data_temporal/train_root/real_contempt/N2C_Karl Gregori.mp4,real_contempt
data_temporal/train_root/real_contempt/N2C_Toyib.mp4,real_contempt
data_temporal/train_root/real_contempt/N2C_Richard.mp4,real_contempt
data_temporal/train_root/real_contempt/N2C_Roxanne.mp4,real_contempt
data_temporal/train_root/real_contempt/N2C_Karl.mp4,real_contempt
data_temporal/train_root/real_contempt/N2C_Aleksander Makarov.mp4,real_contempt
data_temporal/train_root/real_contempt/N2C_Remo.mp4,real_contempt
data_temporal/train_root/real_contempt/N2C_anee.mp4,real_contempt
data_temporal/train_root/real_contempt/N2C_Reena.mp4,real_contempt
data_temporal/train_root/real_contempt/N2C_Victor.mp4,real_contempt
data_temporal/train_root/real_contempt/N2c_Hassan.mp4,real_contempt
data_temporal/train_root/real_contempt/N2C_Mate.mp4,real_contempt
data_temporal/train_root/real_contempt/N2C_Yeh.mp4,real_contempt
